relation_id,subject_ku_id,object_ku_id,predicate,time,role,scope,origin,status,source_id,source_span,source_file,note
rel-1000,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/persons/eberhard-zwicker,supplied_by,本书图片来源所载版本,本书图版复制图像供片者,图版50的复制图像；不表示其创作、持有或保管完整顶画,book,formal,haskell-1980-rev-ed,lines 172–172; 章前：图片来源；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1001,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/persons/giambattista-tiepolo,created_by,1752–1753,顶画作者,完整楼梯厅天顶壁画；图版50只复制局部,external,formal,src-7719e81540252ce3,Staircase正文,https://www.residenz-wuerzburg.de/englisch/residenz/treppe.htm,
rel-1002,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/places/residenz-wurzburg,installed_at,1752–1753绘成,楼梯厅天顶,壁画与建筑空间一体，不把书中局部复制图像另作馆藏原件,external,formal,src-7719e81540252ce3,Staircase正文,https://www.residenz-wuerzburg.de/englisch/residenz/treppe.htm,
rel-1003,units/works/tiepolo-detail-from-fresco-on-ceiling-of-staircase-in-residenz,units/places/wurzburg,located_at,本书所述时点,书中所在城市,图版50明确的城市位置,book,formal,haskell-1980-rev-ed,lines 128–128; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1004,units/works/tiepolo-glorification-of-the-pisani-family,units/persons/giambattista-tiepolo,created_by,1761–1762,顶画作者,斯特拉皮萨尼别墅舞厅天顶,external,formal,src-2be6a34b83a189c5,2025-04-25活动介绍；Salone da Ballo顶画段,https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto,
rel-1005,units/works/tiepolo-glorification-of-the-pisani-family,units/families/pisani-family,has_subject,,颂扬家族,原书题名明确家族主体；不由颂扬推定所有家族成员参与委托,book,formal,haskell-1980-rev-ed,lines 118–118; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1006,units/works/tiepolo-glorification-of-the-pisani-family,units/places/villa-pisani,installed_at,1761–1762绘成,舞厅天顶,别墅舞厅顶画；部分寓意解释仍有争议,external,formal,src-2be6a34b83a189c5,2025-04-25活动介绍；Salone da Ballo顶画段,https://museiveneto.cultura.gov.it/eventi-e-mostre/museo-di-villa-pisani-25-aprile-ore-11-dialoghi-dellesedra-da-tiepolo-paschetto,
rel-1007,units/works/tiepolo-glorification-of-the-pisani-family,units/places/stra,located_at,本书所述时点,书中所在城镇,图版44原书定位,book,formal,haskell-1980-rev-ed,lines 118–118; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1008,units/works/tiepolo-glorification-of-the-pisani-family,units/institutions/osvaldo-bohm-photographic-publisher,supplied_by,本书图片来源所载时点,本书复制图像供片者,图版44所用复制图像，商号身份依S4已核；不指定底片号或具体摄影师,book,formal,haskell-1980-rev-ed,lines 164–164; 章前：图片来源；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1009,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,units/persons/giambattista-tiepolo,created_by,,原设计者,图版68b为复制版画；Tiepolo角色为原设计，不改记为刻印者,book,formal,haskell-1980-rev-ed,lines 159–160; 章前：图版目录；印刷页xvi,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1010,units/works/tiepolo-maecenas-presenting-the-arts-to-augustus,units/persons/leonardis,created_by,1766,蚀刻制作者,1766年版画设计／版式；本书所用具体印本未定，不绑定慕尼黑11348D,external,formal,src-93a4cb4d5987e673,"印刷页78／PDF 78；Leonardis, Jacopo条；HISTORIE；Inv.-Nr. 11348 D",https://www.sgsm.eu/fileadmin/Dokumente/Venedig_SGSM_Bestandskatalog_220119.pdf,
rel-1011,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/giambattista-tiepolo,created_by,1757年冬,主画作者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,external,formal,src-3245ab17370a3933,Nuptial Allegory Room,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,
rel-1012,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/girolamo-mengozzi-colonna,created_by,1757年冬,建筑幻景绘制者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,external,formal,src-3245ab17370a3933,Nuptial Allegory Room,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,
rel-1013,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/persons/giandomenico-tiepolo,created_by,1757年冬,萨堤尔绘制者,婚姻寓意厅顶画；保存馆方逐人分工，不将三人都称整幅独立作者,external,formal,src-3245ab17370a3933,Nuptial Allegory Room,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,
rel-1014,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/families/rezzonico-family,has_subject,,颂扬家族,原书婚姻寓意题名；不据家族题名推定具体新人身份或婚姻双方,book,formal,haskell-1980-rev-ed,lines 116–117; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1015,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/places/ca-rezzonico,installed_at,1757年冬绘成,婚姻寓意厅天顶,馆方Nuptial Allegory Room所述装饰,external,formal,src-3245ab17370a3933,Nuptial Allegory Room,https://carezzonico.visitmuve.it/en/layout-and-collections/first-floor/,
rel-1016,units/works/tiepolo-marriage-allegory-of-the-rezzonico-family,units/places/venice,located_at,本书所述时点,书中所在城市,图版43原书定位,book,formal,haskell-1980-rev-ed,lines 116–117; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1017,units/works/tiepolo-neptune-paying-homage-to-venice,units/persons/giambattista-tiepolo,created_by,1757–1758,画家,TS 2° p. n. 6 n. 328单件油画,external,formal,src-cf42ca3f7cd4869a,Author、Date、Museum、Technique、Inventory,https://www.visitmuve.it/en/masterpiece/giambattista-tiepolo-neptune-offering-gifts-to-venice/,
rel-1018,units/works/tiepolo-neptune-paying-homage-to-venice,units/places/palazzo-ducale,located_at,所引馆方记录时点,馆藏建筑,馆方Museum字段所载总督宫；不由建筑名称推定管理机构产权,external,formal,src-cf42ca3f7cd4869a,Author、Date、Museum、Technique、Inventory,https://www.visitmuve.it/en/masterpiece/giambattista-tiepolo-neptune-offering-gifts-to-venice/,
rel-1019,units/works/tiepolo-neptune-paying-homage-to-venice,units/places/venice,located_at,本书所述时点,书中所在城市,图版42a；城市位置与Venice拟人题材分开,book,formal,haskell-1980-rev-ed,lines 114–114; 章前：图版目录；印刷页xiv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1020,units/works/tomb-of-francesco-algarotti,units/persons/mauro-antonio-tesi,created_by,,墓设计者,墓本体,external,formal,src-a06ab511c67aedf6,作品说明：Tesi设计,https://www.metmuseum.org/art/collection/search/335623,
rel-1021,units/works/tomb-of-francesco-algarotti,units/persons/carlo-bianconi,created_by,,墓建造负责人,墓本体,external,formal,src-a06ab511c67aedf6,作品说明：Bianconi负责建造,https://www.metmuseum.org/art/collection/search/335623,
rel-1022,units/works/tomb-of-francesco-algarotti,units/persons/francesco-algarotti,commissioned_by,,墓设计委托人,委托Tesi设计墓,external,formal,src-24e95680a557dc76,2015-08-27馆方说明,https://id.rijksmuseum.nl/200471954,
rel-1023,units/works/tomb-of-francesco-algarotti,units/places/camposanto-pisa,installed_at,,墓所在场所,墓本体,external,formal,src-a06ab511c67aedf6,题名及墓建造说明,https://www.metmuseum.org/art/collection/search/335623,
rel-1024,units/works/tomb-of-francesco-algarotti,units/persons/francesco-algarotti,has_subject,,纪念对象,图版60所绘墓,book,formal,haskell-1980-rev-ed,lines 138–138; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1025,units/works/tomb-of-francesco-algarotti,units/places/pisa,located_at,本书所述时点,墓所在城市,图版60所绘墓,book,formal,haskell-1980-rev-ed,lines 138–138; 章前：图版目录；印刷页xv,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1026,units/works/valentin-allegory-of-rome,units/persons/valentin,created_by,,原书署名作者,图版01,book,formal,haskell-1980-rev-ed,lines 35–35; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1027,units/works/valentin-allegory-of-rome,units/institutions/finnish-institute,held_by,本书所述时点,书中保管机构,图版01,book,formal,haskell-1980-rev-ed,lines 35–35; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1028,units/works/valentin-allegory-of-rome,units/places/rome,located_at,本书所述时点,书中所在城市,图版01,book,formal,haskell-1980-rev-ed,lines 35–35; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1029,units/works/valentin-genre-commission,units/persons/valentin,created_by,,,,external,formal,,瓦朗坦人物卡 S7；完整对象记录,https://collections.louvre.fr/en/ark:/53355/cl010062321,卢浮宫对象记录确认瓦朗坦为现存作品作者；第一章所述委托要求与对象识别分层记录。
rel-1030,units/works/valentin-genre-commission,units/persons/fabrizio-valguarnera,commissioned_by,1631,委托人,本作品委托；姓名来自馆藏记录，非原书匿名表述,external,formal,src-427b5d976c30e01d,本卡 S2；对象、1631委托与来源沿革,https://www.liechtensteincollections.at/sammlungen-online/froehliche-gesellschaft-mit-wahrsagerin,列支敦士登王室收藏记录确认Fabrizio Valguarnera于1631年在罗马委托此作；第一章只写‘one collector’，不以原书匿名表述反推姓名。
rel-1031,units/works/van-dyck-cardinal-bentivoglio,units/persons/van-dyck,created_by,1623（OPD）,画家,Palatina82；ICCD断代1622–1623并列,external,formal,src-36e508bc620bf581,作者、作品日期及Informazioni sull’opera,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1032,units/works/van-dyck-cardinal-bentivoglio,units/persons/cardinal-bentivoglio,has_subject,,肖像人物,Palatina82,external,formal,src-36e508bc620bf581,题名与Informazioni sull’opera,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1033,units/works/van-dyck-cardinal-bentivoglio,units/persons/cardinal-bentivoglio,commissioned_by,1623,委托人,在罗马委托肖像,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1623委托,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1034,units/works/van-dyck-cardinal-bentivoglio,units/places/rome,located_at,1623,创作城市,Palatina82,external,formal,src-7572321cb6f7111f,完整作品展签：罗马绘制,https://www.frick.org/exhibitions/van_dyck/15,
rel-1035,units/works/van-dyck-cardinal-bentivoglio,units/institutions/galleria-palatina,held_by,,所引目录保管机构,Palatina82,external,formal,src-0a34aad732e56a3d,定位及库存字段,https://catalogo.beniculturali.it/detail/HistoricOrArtisticProperty/0900129521,
rel-1036,units/works/van-dyck-cardinal-bentivoglio,units/persons/annibale-bentivoglio,contributed_by,1653,赠予者,赠Ferdinando II的肖像,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1653赠送,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1037,units/works/van-dyck-cardinal-bentivoglio,units/persons/ferdinando-ii-de-medici,acquired_by,1653,受赠者,Palatina82,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1653赠送,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1038,units/works/van-dyck-cardinal-bentivoglio,units/places/tribuna-uffizi,installed_at,1653受赠后,受赠后安置空间,肖像最初置乌菲齐Tribuna,external,formal,src-36e508bc620bf581,Informazioni sull’opera：Tribuna,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1039,units/works/van-dyck-cardinal-bentivoglio,units/places/palazzo-pitti,located_at,1799征收前,征收前所在地,Palatina82,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1799从Pitti转运,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1040,units/works/van-dyck-cardinal-bentivoglio,units/places/paris,located_at,1799转运,征收转运目的地,Palatina82,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1799巴黎,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1041,units/works/van-dyck-cardinal-bentivoglio,units/places/palazzo-pitti,located_at,1815（OPD）；1814（ICCD异文）,返还目的地,OPD记1815；ICCD0900129521历史评论记1814，返还年份并列待核,external,formal,src-36e508bc620bf581,Informazioni sull’opera：1815返还；对照S3历史评论1814,https://opificiodellepietredure.cultura.gov.it/attivita/antoon-van-dyck-il-ritratto-del-cardinale-bentivoglio-1623-galleria-palatina-le-gallerie-degli-uffizi-firenze/,
rel-1042,units/works/van-dyck-cardinal-bentivoglio,units/places/palazzo-pitti,located_at,本书所述时点,书中建筑位置,图版04a,book,formal,haskell-1980-rev-ed,lines 43–43; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1043,units/works/van-dyck-cardinal-bentivoglio,units/places/florence,located_at,本书所述时点,书中所在城市,图版04a,book,formal,haskell-1980-rev-ed,lines 43–43; 章前：图版目录；印刷页xii,02-sources/02-Markdown/00_05_List_of_Plates.md,
rel-1044,units/works/velasquez-camillo-massimi,units/persons/velasquez,created_by,1649–1650,画家,NT1257142,external,formal,,对象字段及Makers,https://www.nationaltrustcollections.org.uk/object/1257142,
rel-1045,units/works/velasquez-camillo-massimi,units/persons/camillo-massimi,has_subject,,肖像人物,NT1257142,external,formal,,题名及Summary,https://www.nationaltrustcollections.org.uk/object/1257142,
rel-1046,units/works/velasquez-camillo-massimi,units/persons/camillo-massimi,owned_by,1649–1650绘制后至1677去世,最初所有人,NT1257142，Provenance明确持有至去世,external,formal,,Provenance首句及题名生卒,https://www.nationaltrustcollections.org.uk/object/1257142,
